id,user_posted,name,description,date_posted,photos,videos,url,quoted_post,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,cleaned_description,hour,day_of_week,engagement_score,engagement_rate,virality_score,num_hashtags,popularity_score
1726986542638678035,RuthOzzz,Ruth Ozz,I know it’s dreadful. I’ve referred my daughter to Prevent for this!,,['https://pbs.twimg.com/media/F_d9GjIXkAArkSV.jpg'],[],https://x.com/RuthOzzz/status/1726986542638678035,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""48507794"",""profile_name"":""Baroness Foster DBE #FreeTheHostages🇮🇱❤️"",""url"":""https://x.com/jfoster2019""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""2587466246"",""profile_name"":""David Shoolheifer"",""url"":""https://x.com/greendrive1246""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""19701628"",""profile_name"":""BBC"",""url"":""https://x.com/BBC""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""608184976"",""profile_name"":""Christ Church"",""url"":""https://x.com/ChCh_Oxford""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""18689388"",""profile_name"":""Ofcom"",""url"":""https://x.com/Ofcom""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""14224719"",""profile_name"":""UK Prime Minister"",""url"":""https://x.com/10DowningStreet""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""14077382"",""profile_name"":""James Cleverly🇬🇧"",""url"":""https://x.com/JamesCleverly""}]",1,9,84,4726.0,Non disponible,[],1029,Hate mornings. Love music. I stand with Palestine. 🇵🇸❤️,12488,https://pbs.twimg.com/profile_images/1716927203408228352/VhRiZhVZ_normal.jpg,1971,False,1,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", i know it’s dreadful. i’ve referred my daughter to prevent for this!,,,104,0.10097087378640776,0.022001269303998306,0,103.5
1741808993733857700,koenraadBogaert,Koen Bogaert,"Huiveringwekkende samenvatting van de Zuid-Afrikaanse aanklacht tegen Israel voor genocide. De geschiedenis zal oordelen en het oordeel zal vernietigend zijn, niet alleen voor Israel als koloniale macht maar ook voor de medeplichtigheid van het Westen.",,[],[],https://x.com/koenraadBogaert/status/1741808993733857700,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,40,37,90,12424.0,https://mondoweiss.net/2023/12/south-africa-appeals-to-the-international-court-of-justice-stop-israels-genocide-in-gaza/,[],1462,Professor Universiteit Gent - Gastdocent aan de VUB,1823,https://pbs.twimg.com/profile_images/1615621619015114752/dc8j67DR_normal.jpg,699,False,8,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," huiveringwekkende samenvatting van de zuid-afrikaanse aanklacht tegen israel voor genocide. de geschiedenis zal oordelen en het oordeel zal vernietigend zijn, niet alleen voor israel als koloniale macht maar ook voor de medeplichtigheid van het westen.",,,215,0.1469583048530417,0.017303822937625755,0,224.0
1790799228849012949,YDSAUMich,YDSA🌹 @ U〽️ich 🇵🇸,"Home visits are not an uncommon tactic when elected decisionmakers continue to neglect their responsibilities. It could be more embarrassing for you @RegentHubbard , in 1991 ACT UP activists covered Senator Jesse Helms’ entire home with a condom!!!",,['https://pbs.twimg.com/media/GNoyZ_tXgAAwss3.jpg'],[],https://x.com/YDSAUMich/status/1790799228849012949,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1261364673351385093"",""profile_name"":""Sarah Hubbard, Regent @umich"",""url"":""https://x.com/RegentHubbard""}]",2,8,45,3324.0,Non disponible,[],1712,Young Democratic Socialists of America at the University of Michigan | Inquiries: ydsauofm@gmail.com,4521,https://pbs.twimg.com/profile_images/1564441902748995585/4E5WqRp2_normal.jpg,421,False,2,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," home visits are not an uncommon tactic when elected decisionmakers continue to neglect their responsibilities. it could be more embarrassing for you , in 1991 act up activists covered senator jesse helms’ entire home with a condom!",,,67,0.03911266783420899,0.020150375939849623,0,64.0
1724093746663264277,KOOPMode,KO_OP 🎣 FLY FISHING OUT NOW! 🚁,"We’re thrilled to have won @IndieCade ’s 2023 Performance and Grand Jury Awards! To celebrate, we’re having a 25% off Steam sale on Goodbye Volcano High and the soundtrack until through Friday, November 17th! Steam: https:// store.steampowered.com/app/1310330/Go odbye_Volcano_High/ …",,"['https://pbs.twimg.com/media/F-02Hv2WEAASCD2.jpg', 'https://pbs.twimg.com/media/F-02HvzXEAAODKw.jpg']",[],https://x.com/KOOPMode/status/1724093746663264277,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""44024932"",""profile_name"":""IndieCade 🕹️🌟"",""url"":""https://x.com/IndieCade""}]",6,35,105,7496.0,https://store.steampowered.com/app/1310330/Goodbye_Volcano_High/,[],16169,"Worker-run game studio. Goodbye Volcano High 🦕, Ridiculous Fishing EX 🎣, Winding Worlds 🐛, GNOG 🤖, #TeamPilgrim 🏜️",10033,https://pbs.twimg.com/profile_images/1587466374451978240/R4RemfmY_normal.jpg,279,False,1,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," we’re thrilled to have won ’s 2023 performance and grand jury awards! to celebrate, we’re having a 25% off steam sale on goodbye volcano high and the soundtrack until through friday, november 17th! steam: store.steampowered.com/app/1310330/go odbye_volcano_high/ …",,,182,0.011255411255411256,0.02427637721755369,0,184.0
1780599025546543554,FirasPalestine,Firas 🇵🇸,"Loool Palestine has a 5000 year history. We’ll be here, before and after any colonization project any other colonizer throws at us.",,[],[],https://x.com/FirasPalestine/status/1780599025546543554,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""36565791"",""profile_name"":""Michelle Rosenberg"",""url"":""https://x.com/micheller3307""}]",36,64,1365,11088.0,Non disponible,[],18360,Palestine • Political Analyst • Palestinian Nationalist •,50749,https://pbs.twimg.com/profile_images/1712229397841760256/kgkMsddJ_normal.jpg,1333,False,2,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," loool palestine has a 5000 year history. we’ll be here, before and after any colonization project any other colonizer throws at us.",,,1533,0.08349218452154022,0.13824510776445126,0,1547.0
1752563819153371224,jorie_graham,Jorie Graham,"My husband’s copy of Elizabeth Bishop’s early Collected Poems—“with his notes”, he explains. ⁦ @fsgbooks ⁩",,"['https://pbs.twimg.com/media/GFJbf94WkAAmJK0.jpg', 'https://pbs.twimg.com/media/GFJbgPKW0AAuWna.jpg']",[],https://x.com/jorie_graham/status/1752563819153371224,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""19402584"",""profile_name"":""Farrar,Straus&Giroux"",""url"":""https://x.com/fsgbooks""}]",19,20,346,18752.0,Non disponible,[],12183,Pulitzer Prize in Poetry.  “To 2040” now out from @coppercanyonprs and @carcanet,71526,https://pbs.twimg.com/profile_images/1100609835287105537/3lYcofyE_normal.jpg,8549,False,7,19,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," my husband’s copy of elizabeth bishop’s early collected poems—“with his notes”, he explains. ⁦ ⁩",,,431,0.03537426132632961,0.022982989388364527,0,414.5
1730062491802382599,SofiaAnsar1998,Sofia Ansari,Follow Me or Videogaming Night With Me? #MiaKhalifa #MiaMalkova #MiaSanMia #miakhalifaِ #miakalifa #miakhalifaِvidoes #Sofia #Soria #SofiaAnsari #sofiahot #ansari,,['https://pbs.twimg.com/media/GAJqqO5awAAajOl.jpg'],[],https://x.com/SofiaAnsar1998/status/1730062491802382599,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,1,1,17,46839.0,Non disponible,"['MiaKhalifa', 'MiaMalkova', 'MiaSanMia', 'miakhalifaِ', 'miakalifa', 'miakhalifaِvidoes', 'Sofia', 'Soria', 'SofiaAnsari', 'sofiahot', 'ansari']",842,"i am Sofia ansari from india, are you ready to Romance?

please subscribe to this channel ; https://t.co/v1IFY7a0Ux",337,https://pbs.twimg.com/profile_images/1691153102353911808/bn4xHw-u_normal.jpg,543,False,0,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", follow me or videogaming night with me? ِ ِvidoes,,,23,0.027283511269276393,0.0004910333048676345,0,20.5
1758508603944706110,LinaDuqueMBA,Lina Duque 🇨🇦🇱🇧,This is spot on. “Centering their feelings instead of focusing on the mass murder of Palestinians.” Thank you for always speaking truth to power.,,[],[],https://x.com/LinaDuqueMBA/status/1758508603944706110,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1018962877"",""profile_name"":""Jennifer Polk, PhD (she, her)"",""url"":""https://x.com/FromPhDtoLife""}]",13,51,608,11209.0,Non disponible,[],7340,"Social media strategist. Speaker. University instructor. Bylines: HBR, Forbes, CNN. RT ≠ END. 🍉",12481,https://pbs.twimg.com/profile_images/1379252000425148416/YWu2Pjqj_normal.jpg,4015,False,2,4,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", this is spot on. “centering their feelings instead of focusing on the mass murder of palestinians.” thank you for always speaking truth to power.,,,729,0.09930527176134042,0.06503122212310437,0,729.5
1720883796558364945,DesisRisingUp,DRUM #CeasefireNow,"#Ceasefire is our demand! We’re here with masses of people in DC to demand an end to the siege on Gaza! FREE, FREE PALESTINE",,"['https://pbs.twimg.com/media/F-HOn01XkAEPtGN.jpg', 'https://pbs.twimg.com/media/F-HOnz2XIAAZM_w.jpg', 'https://pbs.twimg.com/media/F-HOnz5WYAAlyQ9.jpg']",[],https://x.com/DesisRisingUp/status/1720883796558364945,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,3,41,109,4529.0,Non disponible,['Ceasefire'],10692,Desis Rising Up & Moving is a community social justice organization of working-class South Asians & Indo-Caribbeans,11778,https://pbs.twimg.com/profile_images/558701468056682497/IHBgDBYK_normal.jpeg,2318,False,2,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," is our demand! we’re here with masses of people in dc to demand an end to the siege on gaza! free, free palestine",,,197,0.018423267558215654,0.0434878587196468,0,195.5
1802987714461184407,macaronbacha,Nanami 🔻,"He's no longer a zionist sympathizer, he is one #하이브는시오니스트를퇴출하라 #HYBEDivestFromZionism",,[],[],https://x.com/macaronbacha/status/1802987714461184407,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}","[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1762966710116569088"",""profile_name"":""𓂆 deeja⁷🫒"",""url"":""https://x.com/deedeehimawari""}]",1,16,62,1945.0,Non disponible,"['하이브는시오니스트를퇴출하라', 'HYBEDivestFromZionism']",480,Vietnamese/English. 30+ introvert || ONE PALESTINIAN STATE SOLUTION,49916,https://pbs.twimg.com/profile_images/1811028638147694597/QrLgQ7Mh_normal.jpg,822,False,0,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}"," he's no longer a zionist sympathizer, he is one",,,96,0.1995841995841996,0.04933196300102775,0,95.5
1713193613092352301,baitulmaal,Baitulmaal®,Our team on the ground continues to deliver food and other emergency aid to children and families in need and we’ll continue to keep you updated as the situation allows- https:// btml.us/twpsemkits #Baitulmaal #hope #compassion #PalestineEmergency #Palestine #Palestinian,,"['https://pbs.twimg.com/media/F8Z8g1iXMAAbAPC.jpg', 'https://pbs.twimg.com/media/F8Z8gyhWgAAptaB.jpg', 'https://pbs.twimg.com/media/F8Z8gyqWQAAnSUH.jpg', 'https://pbs.twimg.com/media/F8Z8gz4XoAAedMO.jpg']",[],https://x.com/baitulmaal/status/1713193613092352301,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,27,36,111,40713.0,https://btml.us/twpsemkits,"['Baitulmaal', 'hope', 'compassion', 'PalestineEmergency', 'Palestine', 'Palestinian']",2169,Turn Your Compassion Into Hope,4928,https://pbs.twimg.com/profile_images/1070901096812445701/SW4Yctea_normal.jpg,584,False,1,3,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", our team on the ground continues to deliver food and other emergency aid to children and families in need and we’ll continue to keep you updated as the situation allows- btml.us/twpsemkits,,,214,0.09861751152073733,0.005256177236331483,0,223.5
1716999114099945631,holycowitsthao,thao,the nba is so back,,['https://pbs.twimg.com/media/F9QBmGyWIAAqOo5.jpg'],[],https://x.com/holycowitsthao/status/1716999114099945631,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,5,36,316,23373.0,Non disponible,[],3973,you can’t spell chaotic without thao | pro am basketball yapper | free palestine | #ripcity & #seafoamszn,103137,https://pbs.twimg.com/profile_images/1826083118421278720/hy72Iz37_normal.jpg,982,False,5,5,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", the nba is so back,,,403,0.10140915953699044,0.017241379310344827,0,395.5
1798098254250537203,maevehove,maeve andersen,the transplant mind cannot comprehend the bloomberg coalition,,['https://pbs.twimg.com/media/GPQgw0mWcAAcNUz.png'],[],https://x.com/maevehove/status/1798098254250537203,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",Non spécifié,14,12,204,12903.0,Non disponible,[],927,"bike courier & compsci major with opinions. ny diaspora, raised by metronorth. dsa member. 21, she/her, #RepBX, 🏳️‍⚧️.",10808,https://pbs.twimg.com/profile_images/1785189788791754752/vq3iWLa__normal.jpg,1827,False,5,25,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}", the transplant mind cannot comprehend the bloomberg coalition,,,272,0.29310344827586204,0.021078735275883446,0,249.0
